STATION,LATITUDE,LONGITUDE,ELEVATION,NAME,STATION_COUNT
99801499999,41.5833333,-70.5166666,10.0,"WAQUIOT BAY RESERVE, MA US",13
72102299999,48.550636,-102.12033199999999,693.42,"KILO DONNYBROOK 2, ND US",9
72061300204,33.828,-79.122,10.1,"CONWAY HORRY CO AIRPORT, SC US",13
99826799999,43.2666666,-77.6166666,3.0,"ROCHESTER, NY US",12
99773499999,37.92,-122.45,3.0,"TIBURON PIER, CA US",12
72201612896,24.72624,-81.0477,0.9,"MARATHON AIRPORT, FL US",16
72205012815,28.41822,-81.32413000000001,27.1,"ORLANDO INTERNATIONAL AIRPORT, FL US",32
72750754904,45.33194,-95.65056,316.7,"BENSON MUNICIPAL AIRPORT, MN US",16
72221292814,29.95917,-81.33972,3.0,"ST AUGUSTINE AIRPORT, FL US",16
72206593837,30.23333,-81.66667,6.1,"JACKSONVILLE NAS, FL US",31
72034863886,33.15417,-83.24056,117.0,"MILLEDGEVILLE BALDWIN CO AIRPORT, GA US",16
72248613942,32.51552,-92.02995,22.1,"MONROE REGIONAL AIRPORT, LA US",32
69015093121,34.294000000000004,-116.14721999999999,610.5,"TWENTYNINE PALMS MC, CA US",31
72030163846,32.645559999999996,-81.59639,57.3,"SYLVANIA PLANTATION AIRPARK, GA US",16
72650354833,43.52194,-89.77360999999999,297.5,"BARABOO WISCONSIN DELLS AIRPORT, WI US",16
72793894274,47.26744,-122.57623000000001,88.4,"TACOMA NARROWS AIRPORT, WA US",16
74207124201,47.08333,-122.58333,91.4,"GRAY ARMY AIR FIELD, WA US",11
72035363875,36.61056,-83.7375,351.7,"MIDDLESBORO BELL CO AIRPORT, KY US",16
72493723289,37.46667,-122.11667,2.1,"PALO ALTO, CA US",16
72057600174,38.533,-121.78299999999999,21.0,"UNIVERSITY AIRPORT, CA US",14
72483323206,38.56667,-121.3,30.2,"SACRAMENTO MATHER AFB, CA US",19
99999953926,36.1181,-97.0914,271.3,"STILLWATER 2 W, OK US",19
71135099999,49.1666666,-105.98333329999998,917.0,"ROCKGLEN AUT SASK, CA",31
72101499999,47.795121,-101.29875799999999,631.55,"DELTA MAX, ND US",10
99999904131,43.6615,-110.712,1970.8,"MOOSE 1 NNE, WY US",17
72303793765,34.73258,-76.65659000000001,1.5,"BEAUFORT ASOS, NC US",16
72421093814,39.04443,-84.67241,262.4,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",31
72051800449,41.39333,-110.40597,2145.5,"FORT BRIDGER AIRPORT, WY US",8
72218853985,35.211940000000006,-91.73694,80.5,"SEARCY MUNICIPAL AIRPORT, AR US",16
99829399999,25.1,-80.95,3.0,"MURRAY KEY, FL US",12
99427099999,42.97,-70.62,13.1,"ISLE OF SHOALS NH, NH US",24
72642754908,46.689440000000005,-92.09444,205.4,"SUPERIOR RICHARD I BONG AIRPORT, WI US",16
76225399999,28.702875,-105.96456699999999,1360.01,"GENERAL R FIERRO VILLALOBOS INTERNATIONAL, MX",31
71207099999,49.783333299999995,-123.1666666,52.0,"SQUAMISH BC, CA",28
72562024023,41.121990000000004,-100.66895,841.9,"NORTH PLATTE REGIONAL AIRPORT, NE US",31
72213013861,31.25,-82.4,43.3,"WAYCROSS WARE CO AIRPORT, GA US",29
72286893138,33.82216,-116.50433000000001,124.7,"PALM SPRINGS ASOS, CA US",16
72541614864,43.71667,-85.5,282.9,"BIG RAPIDS ROBEN HOOD AIRPORT, MI US",16
72278903192,33.61234,-111.92317,436.1,"SCOTTSDALE MUNICIPAL AIRPORT, AZ US",16
72562194063,41.119170000000004,-101.76805999999999,990.6,"OGALLALA SEARLE FIELD AIRPORT, NE US",16
72054400168,40.617,-103.26700000000001,1231.1,"STERLING MUNICIPAL AIRPORT, CO US",12
72432093817,38.05015,-87.51465,122.5,"EVANSVILLE REGIONAL AIRPORT, IN US",31
72068199999,38.146118,-120.648172,403.86,"CALAVERAS CO MAURY RASMUSSEN FIELD, CA US",6
99403499999,38.056999999999995,-122.038,2.0,"PORT CHICAGO, CA US",12
71452099999,49.7,-103.8,589.0,"WEYBURN SASK, CA",32
71426099999,48.066666600000005,-69.55,6.0,"ILE ROUGE QUE, CA",28
99734699999,26.65,-81.87,6.0,"FORT MYERS, FL US",13
72334603811,35.59332,-88.91696,129.2,"JACKSON MCKELLAR SIPES AIRPORT, TN US",31
71614099999,45.1666666,-73.6666666,53.0,"STE CLOTHILDE QUE, CA",31
99425099999,42.49,-79.35,182.9,"DUNKIRK NY, US",27
72446313988,39.12791,-94.58915,226.2,"KANSAS CITY DOWNTOWN AIRPORT, MO US",32
71186099999,48.3666666,-70.5333333,7.0,"CAP ROUGE QUE, CA",25
72200754828,43.458890000000004,-83.44556,213.7,"CARO TUSCOLA AREA AIRPORT, MI US",17
72650754907,42.88667,-90.23611,356.9,"MINERAL POINT IOWA CO AIRPORT, WI US",16
99819499999,30.016666600000004,-90.1166666,4.0,"NEW CANAL, LA US",12
72055199999,39.000306,-119.751194,1440.48,"MINDEN TAHOE AIRPORT, NV US",8
71625099999,45.952221,-77.319168,130.14,"PETAWAWA, CA",31
71905099999,45.6833333,-74.0333333,82.29,"MONTREAL INTERNATIONAL MIRABEL, CA",31
99999993243,37.2381,-120.8825,23.8,"MERCED 23 WSW, CA US",17
72229499999,29.799680600000006,-92.803536,2.04,"GRAND CHENIER LITTLE PECAN ISLAND ARPT, LA US",6
72652594911,42.87856,-97.36361,357.2,"YANKTON 2 E, SD US",16
71299099999,49.4,-82.4333333,218.0,"KAPUSKASING CDA ON ONT, CA",19
72650454838,45.931670000000004,-89.26889,500.5,"EAGLE RIVER UNION AIRPORT, WI US",16
74504893210,39.4943,-121.62226000000001,56.9,"OROVILLE MUNICIPAL AIRPORT, CA US",16
99834099999,34.408,-119.65799999999999,6.0,"SANTA BARBARA, CA US",11
72423513810,38.23021,-85.66294,164.6,"LOUISVILLE BOWMAN FIELD, KY US",31
76243099999,28.627394,-100.535211,274.62,"PIEDRAS NEGRAS INTERNATIONAL, MX",31
72465593990,39.37412,-99.82987,667.1,"HILL CITY MUNICIPAL AIRPORT, KS US",31
99999994088,44.5169,-104.4363,1765.4,"SUNDANCE 8 NNW, WY US",15
72104399999,32.163847,-95.828353,135.33,"ATHENS MUNICIPAL, TX US",10
71345099999,49.1333333,-111.65,948.0,"MASINASIN AGDM, CA",18
A0000253928,30.218890000000002,-96.37416999999999,93.9,"BRENHAM MUNICIPAL AIRPORT, TX US",0
72650894973,46.03028,-91.44263000000001,368.9,"HAYWARD MUNICIPAL AIRPORT, WI US",16
99402899999,34.008,-118.5,2.0,"SANTA MONICA PIER, CA US",13
72418013781,39.674440000000004,-75.60566,22.4,"WILMINGTON NEW CASTLE CO AIRPORT, DE US",17
72747504940,45.88583,-93.27167,308.5,"MORA MUNICIPAL AIRPORT, MN US",16
72025599999,36.909222,-94.8875,246.27,"MIAMI MUNICIPAL, OK US",3
74795012867,28.23333,-80.6,2.4,"COCOA BEACH PATRICK AFB, FL US",28
72407493780,39.94076,-74.84075,15.2,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",16
72278303185,33.46588,-111.72121000000001,423.3,"MESA FALCON FIELD, AZ US",16
72607994601,44.06667,-69.1,14.3,"ROCKLAND KNOX CO REGIONAL AIRPORT, ME US",16
71463099999,42.8666666,-79.25,184.0,"PORT COLBORNE AUT ONT, CA",30
72641614921,43.211059999999996,-90.18739000000001,218.0,"LONE ROCK TRI CO AIRPORT, WI US",31
72098199999,41.3666666,-103.8,1545.95,"DELTA KIMBALL, NE US",8
99829799999,25.216666600000003,-80.65,3.0,"TAYLOR RIVER, FL US",12
99999963871,30.84315,-85.60431,31.2,"BONIFAY TRI CO AIRPORT, FL US",16
72053699999,40.089708,-105.91723600000002,2500.27,"GRANBY GRAND CO, CO US",5
72224154925,42.24222,-96.98306,434.0,"WAYNE MUNICIPAL AIRPORT, NE US",16
72067100248,31.554000000000002,-81.883,33.2,"JESUP WAYNE CO AIRPORT, GA US",12
72503014732,40.77945,-73.88027,3.0,"LAGUARDIA AIRPORT, NY US",31
71749399999,48.815315999999996,-87.091756,288.0,"TERRACE BAY AIRPORT, CA",19
72098999999,40.9166666,-103.7,1518.82,"LIMA GROVER, CO US",8
71824099999,49.816666600000005,-74.9666666,381.0,"CHAPAIS QUE, CA",18
71752099999,42.97,-79.33,178.0,"WELLAND PELHAM, CA",16
72268623008,34.38333,-103.31667,1309.1,"CLOVIS CANNON AFB, NM US",27
72755594956,48.06667,-96.18333,339.9,"THIEF RIVER FALLS MUNICIPAL AIRPORT, MN US",16
72525300380,41.217,-81.25,365.2,"PORTAGE CO AIRPORT, OH US",13
72405663805,36.89472,-81.34971999999999,780.0,"MOUNTAIN EMPIRE AIRPORT, VA US",16
72261022010,29.3784,-100.92704,305.7,"DEL RIO INTERNATIONAL AIRPORT, TX US",32
99999954794,43.1716,-70.9277,36.3,"DURHAM 2 N, NH US",21
72045500145,37.633,-84.333,305.1,"MADISON AIRPORT, KY US",12
72209953936,35.72361,-96.82,299.9,"CHANDLER MUNICIPAL AIRPORT, OK US",16
A0003103725,38.994170000000004,-79.14416999999999,292.6,"PETERSBURG GRANT CO AIRPORT, WV US",0
72488023185,39.507690000000004,-119.76829,1342.5,"RENO AIRPORT, NV US",31
72547294989,41.99045,-93.61851999999999,281.5,"AMES MUNICIPAL AIRPORT, IA US",16
72681604110,42.72735,-114.4547,1226.5,"JEROME CO AIRPORT, ID US",16
72537354819,42.09861,-83.16111,178.9,"GROSSE ILE MUNICIPAL AIRPORT, MI US",16
99769699999,47.92,-124.63,3.0,"LA PUSH, WA US",12
71880099999,49.6166666,-115.78333329999998,939.39,"CRANBROOK A, CA",29
74768013939,33.49385,-90.98058,37.8,"GREENVILLE ASOS, MS US",17
72076900275,33.433,-88.84899999999999,101.2,"GEORGE M BRYAN AIRPORT, MS US",9
72257793984,31.15,-97.41667,207.9,"TEMPLE DRAUGHTON MIL, TX US",16
99726299999,46.55,-87.38,187.5,"9099018 MARQUETTE C.G. MI, US",13
99999964757,44.2326,-79.781,246.0,"EGBERT 1 W, ON CA",18
99829599999,25.216666600000003,-80.5333333,3.0,"TROUT COVE, FL US",12
72218793911,35.35667,-96.94333,327.1,"SHAWNEE MUNICIPAL AIRPORT, OK US",16
74421494852,40.48333,-85.68333,263.0,"MARION MUNICIPAL AIRPORT, IN US",12
72508454767,41.742490000000004,-72.18245999999999,74.9,"WILLIMANTIC WINDHAM AIRPORT, CT US",16
99829699999,25.416666600000003,-80.9666666,3.0,"TARPON BAY EAST, FL US",12
74570013840,39.83333,-84.05,249.9,"DAYTON WRIGHT PATTERSON AFB, OH US",27
72034653991,30.75028,-92.68833000000001,32.6,"OAKDALE ALLEN PARISH AIRPORT, LA US",17
72649804925,41.053059999999995,-91.97889,243.5,"FAIRFIELD MUNICIPAL AIRPORT, IA US",16
72240413941,30.210279999999997,-93.14333,5.2,"LAKE CHARLES CHENNAULT INTERNATIONAL AIRPORT, LA US",28
72512504787,41.17947,-78.89326,550.4,"DUBOIS REGIONAL AIRPORT, PA US",32
72219103721,33.92917,-78.07472,7.6,"BRUNSWICK CO AIRPORT, NC US",17
71617099999,48.4166666,-71.1333333,128.0,"JONQUIERE QUE, CA",29
72464523070,37.262170000000005,-104.33185,1749.2,"TRINIDAD AIRPORT, CO US",32
72067200485,29.46738,-81.20633000000001,10.1,"FLAGLER CO EXECUTIVE AIRPORT, FL US",12
72221699999,33.615,-81.08444399999999,97.84,"NORTH AF AUX, SC US",15
72506854777,41.875609999999995,-71.02083,8.6,"TAUNTON MUNICIPAL AIRPORT, MA US",16
72208994959,40.93333,-90.43333,232.9,"GALESBURG MUNICIPAL AIRPORT, IL US",16
72417713734,39.40375,-77.97501,165.0,"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",31
72376123901,30.515559999999997,-96.70416999999999,119.2,"CALDWELL MUNICIPAL AIRPORT, TX US",16
71203099999,49.956112,-119.377778,429.46,"KELOWNA, CA",28
72038500419,39.8,-105.766,4113.3,"BERTHOUD PASS, CO US",14
72417503802,39.30218,-80.22391999999999,367.3,"CLARKSBURG BENEDUM AIRPORT, WV US",16
71294099999,45.066666600000005,-77.8666666,331.0,"BANCROFT AUTO ONT, CA",21
72713594623,43.96387,-69.71139000000001,16.2,"WISCASSET AIRPORT, ME US",16
72242712975,29.519240000000003,-95.2423,11.9,"HOUSTON CLOVER FIELD, TX US",16
72383023187,34.7436,-118.7242,1374.6,"SANDBERG, CA US",31
72687594107,42.590187,-117.86456399999999,1236.0,"ROME STATE AIRPORT, OR US",24
72677794055,46.35205,-104.26134,902.9,"BAKER MUNICIPAL AIRPORT, MT US",16
72538694898,44.021772,-82.792932,180.0,"PORT HOPE, MI US",16
99999953151,33.4392,-117.1904,347.5,"FALLBROOK 5 NE, CA US",14
72059300187,41.333,-86.667,208.2,"STARKE CO AIRPORT, IN US",14
72435463815,37.05417,-84.61471999999999,282.5,"SOMERSET PULASKI CO JT WILSON AIRPORT, KY US",16
99847799999,37.906,-122.365,10.0,"RICHMOND POINT POTRERO, CA US",10
99818299999,29.516666600000004,-94.5,10.0,"ROLLOVER PASS, TX US",13
72244453902,30.36109,-95.41757,69.4,"CONROE MONTGOMERY CO AIRPORT, TX US",16
99840999999,38.983000000000004,-76.48,0.0,"ANNAPOLIS, MD US",11
72065500235,28.866999999999997,-82.56700000000001,3.0,"CRYSTAL RIVER AIRPORT, FL US",13
72619614610,45.64778,-68.69245,122.2,"MILLINOCKET MUNICIPAL AIRPORT, ME US",31
72777094012,48.54254,-109.76438999999999,788.2,"HAVRE AIRPORT ASOS, MT US",31
72451713940,38.35,-98.86667,573.0,"GREAT BEND MUNICIPAL AIRPORT, KS US",16
72360023051,36.44834,-103.15366,1514.5,"CLAYTON MUNICIPAL AIR PARK, NM US",31
99471099999,27.3,-97.42,0.0,"068 BAFFIN BAY POINT OF ROCKS TX, TX US",14
72233254953,45.46917,-89.80556,452.9,"TOMAHAWK REGIONAL AIRPORT, WI US",16
99730499999,37.98,-76.47,10.0,"LEWISETTA VA, VA US",13
71449099999,49.0166666,-95.6,329.0,"SPRAGUE, CA",21
72218553838,34.272090000000006,-83.83045,386.4,"GAINESVILLE LEE GILMER MEMORIAL AIRPORT, GA US",16
71885099999,49.3333333,-113.5166666,1074.0,"GLENWOOD, CA",15
71296099999,44.2333333,-79.7833333,251.0,"EGBERT CS ONT, CA",18
72214353975,32.57917,-96.71916999999999,152.7,"LANCASTER AIRPORT, TX US",16
72636404883,43.9625,-86.40778,195.1,"LUDINGTON MASON CO AIRPORT, MI US",17
99727999999,41.7,-71.0,10.0,"FALL RIVER, MA US",13
72040500436,41.41167,-96.10861,395.9,"BLAIR MUNICIPAL AIRPORT, NE US",14
72646754909,45.41861,-91.77333,336.8,"RICE LAKE REGIONAL AIRPORT CARLS FIELD, WI US",16
99773599999,42.35,-87.82,188.0,"WAUKEGAN HARBOR, IL US",13
72030464752,40.1,-75.26666999999999,92.0,"WINGS FIELD, PA US",17
78083099999,24.7,-77.7666667,3.0,"ANDROSTOWN, BF",12
72292023191,33.40419,-118.41456000000001,477.0,"AVALON CATALINA AIRPORT, CA US",23
72234999999,30.487483,-89.65119399999999,17.06,"PICAYUNE MUNICIPAL, MS US",2
72545704904,43.07778,-94.27194,371.6,"ALGONA MUNICIPAL AIRPORT, IA US",16
72046700148,30.816999999999997,-89.867,36.6,"GEORGE R CARR MEMORIAL AIR FIELD, LA US",10
72540554816,43.32222,-84.68806,227.7,"ALMA GRATIOT COMMUNITY AIRPORT, MI US",16
71715099999,47.8,-69.5333333,147.0,"RIVIERE DU LOUP QUE, CA",31
72083599999,46.788667,-90.75872199999999,197.81,"MADELINE ISLAND, WI US",6
72666024029,44.76031,-106.97413,1210.4,"SHERIDAN AIRPORT, WY US",32
72219303722,36.28472,-78.98416999999999,185.6,"ROXBORO PERSON CO AIRPORT, NC US",16
71750054802,48.606,-86.28655,207.9,"PUKASKWA, ON CA",14
72427053868,36.023,-84.2337,274.3,"OAK RIDGE ASOS, TN US",12
72218604892,45.68889,-85.56611,203.0,"BEAVER ISLAND AIRPORT, MI US",16
72039100127,28.35,-97.71700000000001,82.3,"BEEVILLE MUNICIPAL AIRPORT, TX US",15
72290023188,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",31
99799099999,32.55,-80.45,5.0,"ACE BASIN RESERVE, SC US",13
72591024216,40.15186,-122.25478000000001,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",31
72200599999,38.302486,-95.724958,357.53,"COFFEY CO, KS US",5
99999904222,40.6507,-122.6068,432.2,"REDDING 12 WNW, CA US",19
72540704854,45.01657,-84.68942,405.9,"GAYLORD OTSEGO CO AIRPORT, MI US",16
72030653879,38.95765,-94.37116999999999,304.8,"LEES SUMMIT MUNICIPAL AIRPORT, MO US",16
74917399999,32.935944,-111.42653,479.75,"COOLIDGE MUNICIPAL, AZ US",9
99999904140,46.8847,-110.2895,1545.3,"LEWISTOWN 42 WSW, MT US",14
72464603028,37.28346,-102.613784,1337.0,"SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US",16
72409313764,38.68974,-75.36246,15.1,"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",16
72549094933,42.55,-94.18333,352.3,"FORT DODGE OZARK AIRLINES, IA US",16
72757014916,47.942809999999994,-97.18294,255.5,"GRAND FORKS INTERNATIONAL AIRPORT, ND US",12
72286699999,34.095353,-117.234875,353.26,"SAN BERNARDINO INTERNATIONAL, CA US",13
72594524283,40.97844,-124.10479,64.5,"ARCATA EUREKA AIRPORT, CA US",32
99728499999,41.28,-72.88,10.0,"NEW HAVEN, CT US",12
72578404109,46.14417,-115.59638999999999,451.1,"LOWELL THREE RIVERS RESORT, ID US",16
71704099999,43.0,-82.31666659999999,181.05,"SARNIA, CA",17
72203792809,25.99956,-80.24119,1.9,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",16
72016899999,35.583364,-89.587222,85.34,"COVINGTON MUNICIPAL, TN US",5
72351013966,33.97855,-98.49298,308.6,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",32
99728399999,41.35,-72.08,8.5,"NEW LONDON, CT US",12
71301099999,48.15,-80.0,324.0,"KIRKLAND LAKE CS ONT, CA",18
72648794896,45.11667,-87.63333,190.5,"MENOMINEE, MI US",17
99405099999,26.61,-80.03,0.0,"LAKE WORTH FL, US",20
99999963838,38.0945,-84.7465,271.6,"VERSAILLES 3 NNW, KY US",19
72306200370,35.02,-76.46,5.2,"PINEY ISLAND, NC US",1
71183099999,45.4666666,-73.7333333,32.0,"MONTREAL PIERRE ELLIOTT TRUDEAU INTERNATIONAL QU, CA",26
72506594726,41.67908,-70.95911,22.4,"NEW BEDFORD MUNICIPAL AIRPORT, MA US",16
74740013973,30.510479999999998,-99.76649,521.5,"JUNCTION KIMBLE CO AIRPORT, TX US",31
99819699999,30.7,-88.0333333,0.0,"MOBILE STATE DOCKS, AL US",13
72091600453,27.63,-90.45,58.2,"GREEN CANYON 338, LA US",11
72098799999,40.9666666,-103.2,1380.13,"JULIET PEETZ, CO US",8
99421099999,34.58,-120.65,32.3,"POINT ARGUELLO CA, US",23
99826499999,30.216666600000003,-93.2166666,8.1,"LAKE CHARLES, LA US",11
72646854913,45.708890000000004,-90.40222,456.3,"PHILLIPS PRICE CO AIRPORT, WI US",16
72334703809,36.0002,-89.4094,91.4,"DYERSBURG MUNICIPAL AIRPORT, TN US",29
72314753870,35.1968,-81.15552,241.5,"GASTONIA MUNICIPAL AIRPORT, NC US",16
72278803186,33.41667,-112.38333,295.0,"PHOENIX GOODYEAR AIRPORT, AZ US",16
99735199999,26.12,-81.8,10.0,"NAPLES, FL US",12
72660304974,44.85694,-93.03278,249.9,"SOUTH ST PAUL MUNICIPAL RICHARD E FLEMING FIELD AIRPORT, MN US",16
72763024012,46.79968,-102.79715,787.4,"DICKINSON THEODORE ROOSEVELT REGIONAL AIRPORT, ND US",16
72317493783,36.047509999999996,-79.47375,184.9,"BURLINGTON ALAMANCE REGIONAL AIRPORT, NC US",16
71697099999,43.922779,-78.895,139.9,"OSHAWA, CA",12
72411613868,37.13333,-80.68333,641.6,"PULASKI, VA US",24
72099499999,47.283333299999995,-110.8,1219.2,"ALPHA RAYNESFORD, MT US",9
72045799999,37.387361,-83.261611,382.95,"WENDELL H FORD AIRPORT, KY US",2
72446713930,38.71667,-93.55,265.2,"WHITEMAN AFB, MO US",27
99817699999,47.1833333,-88.2333333,191.0,"SUPERIOR GRAND TRAVERSE BAY, MI US",13
99999994060,48.3082,-105.1018,635.5,"WOLF POINT 29 ENE, MT US",20
71517099999,49.566666600000005,-113.05,980.0,"BLOOD TRIBE AGDM ALTA, CA",18
72201192813,28.289720000000003,-81.43694,25.0,"ORLANDO KISSIMMEE MUNICIPAL AIRPORT, FL US",16
99770899999,37.25,-76.33,10.0,"YORK RIVER E RANGE, VA US",13
72517564706,40.63333,-79.1,428.2,"INDIANA J STEWART, PA US",16
72029703730,37.23917,-76.71611,14.9,"WILLIAMSBURG JAMESTOWN AIRPORT, VA US",16
72035154919,41.22611,-92.49083,256.0,"OSKALOOSA MUNICIPAL AIRPORT, IA US",16
72017553919,33.63602,-91.7555,85.0,"MONTICELLO MUNICIPAL AIRPORT, AR US",17
99820599999,33.6666666,-82.2,89.0,"STROM THURMOND DAM, US",13
72524504853,41.52568,-81.66908000000001,177.5,"CLEVELAND BURKE LAKEFRONT AIRPORT, OH US",16
99822599999,29.866666600000002,-93.9333333,11.0,"PORT ARTHUR, TX US",13
74598013702,37.08278,-76.36028,3.0,"LANGLEY AIR FORCE BASE, VA US",28
72392523190,34.4241,-119.84248999999998,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",31
72639404874,46.31111,-85.45721999999999,281.3,"NEWBERRY LUCE CO AIRPORT, MI US",16
71168099999,43.7333333,-96.6333333,481.52,"SIOUX FALLS CLIMATE, SD US",23
72056724180,41.55222,-112.06222,1288.1,"BRIGHAM CITY AIRPORT, UT US",8
99728699999,39.93,-75.0,20.0,"PHILADELPHIA, PA US",13
72401599999,37.074194,-77.957528,133.8,"ALLEN C PERKINSON BLACKSTONE ARMY AIR FIELD FORT PICKETT VIRGINIA USA, VA US",9
72767794041,47.646142,-101.440584,582.0,"GARRISON, ND US",16
72038600125,45.117,-95.133,344.1,"WILLMAR MUNICIPAL AIRPORT JOHN L RICE FIELD, MN US",15
72747694961,48.72606,-94.61216,329.8,"BAUDETTE INTERNATIONAL AIRPORT, MN US",26
72063200218,33.063,-80.279,17.1,"SUMMERVILLE AIRPORT, SC US",13
71373099999,45.05,-72.85,152.0,"FRELIGHSBURG QUE, CA",30
72402093739,37.93718,-75.46621999999999,9.7,"WALLOPS ISLAND NASA TEST FACILITY, VA US",29
72423853886,37.8,-87.68333,118.0,"HENDERSON CITY CO AIRPORT, KY US",16
71468099999,49.72,-88.33,260.0,"KATATOTA ISLAND, CA",27
72101699999,47.896182,-101.67428199999999,619.35,"FOXTROT RYDER 2, ND US",9
99402399999,35.177,-120.76,2.0,"PORT SAN LUIS, CA US",13
72090900300,48.301,-102.406,684.3,"STANLEY MUNICIPAL AIRPORT, ND US",12
72511654737,40.12061,-76.29446,121.1,"LANCASTER AIRPORT, PA US",16
99798899999,46.816666600000005,-87.7166666,185.0,"BIG BAY, MI US",13
72253512909,29.383329999999997,-98.58333,207.9,"SAN ANTONIO KELLY FIELD AFB, TX US",28
72061100202,34.0,-80.367,55.2,"SUMTER AIRPORT, SC US",13
72655014926,45.54416,-94.0516,310.2,"ST. CLOUD REGIONAL AIRPORT, MN US",32
71108099999,49.025278,-122.36333300000001,59.43,"ABBOTSFORD, CA",31
99737299999,39.9,-75.57,0.0,"REEDY POINT, DE US",13
72204112993,29.44472,-90.26111,0.3,"GALLIANO SOUTH LAFOURCHE AIRPORT, LA US",16
72575399999,41.05,-113.07,1292.0,"EAGLE RANGE, UT US",11
72068499999,42.05,-104.93333329999999,1455.11,"PHIFER AFLD, WY US",6
72660500386,44.483000000000004,-103.78299999999999,1198.2,"BLACK HILLS AIRPORT CLYDE ICE FIELD, SD US",15
72031303052,35.61306,-100.99639,989.1,"PERRY LEFORS FIELD AIRPORT, TX US",16
74465504808,41.77132,-88.48148,213.7,"CHICAGO AURORA MUNICIPAL AIRPORT, IL US",16
72214204114,44.523,-114.21611999999999,1534.1,"CHALLIS AIRPORT, ID US",17
72746804928,47.782779999999995,-93.65,411.2,"BIG FORK MUNICIPAL AIRPORT, MN US",16
72787399999,48.5441693,-117.8835256,575.0,"COLVILLE MUNICIPAL AIRPORT, WA US",16
72639094849,45.0716,-83.56451,208.3,"ALPENA CO REGIONAL AIRPORT, MI US",31
72200354930,44.475559999999994,-93.01639,280.4,"STANTON AIRFIELD, MN US",16
71769099999,49.35,-124.15,13.0,"BALLENAS ISLAND BC, CA",27
72681894194,43.83211,-111.80751000000001,1480.8,"REXBURG MADISON CO AIRPORT, ID US",21
99847499999,38.056999999999995,-122.259,10.0,"DAVIS POINT SAN PABLO BAY, CA US",10
71385099999,48.4,-68.8833333,7.0,"ILE BICQUETTE QUE, CA",27
74207703763,36.43722,-79.85110999999999,211.2,"ROCKINGHAM CO SHILOH AIRPORT, NC US",16
72040800136,39.983000000000004,-75.867,201.2,"CHESTER CO GO CARLSON AIRPORT, PA US",15
72221800356,38.533,-76.033,6.1,"CAMBRIDGE DORCHESTER AIRPORT, MD US",16
72100399999,47.316666600000005,-111.46666599999999,1107.95,"INDIA ULM, MT US",10
72363023047,35.22027,-101.71733,1099.3,"AMARILLO AIRPORT, TX US",32
72085800285,48.48,-99.236,450.2,"CANDO MUNICIPAL AIRPORT, ND US",12
72303493747,35.03333,-79.5,114.6,"FORT BRAGG MACKALL ARMY AIR FIELD, NC US",16
71201099999,49.283333299999995,-123.1166666,3.0,"VANCOUVER HARBOUR CS BC, CA",29
99731299999,39.2,-76.23,10.0,"TOLCHESTER BEACH, MD US",13
72562414994,40.78861,-99.77083,733.0,"LEXINGTON JIM KELLY FIELD, NE US",17
72525014852,41.25478,-80.67361,355.6,"YOUNGSTOWN WARREN REGIONAL AIRPORT, OH US",32
99778199999,38.7166666,-76.65,2.0,"COVE POINT, MD US",13
71535099999,49.8,-112.03333329999998,833.0,"FINCASTLE AGDM ALTA, CA",18
74904599999,27.456402,-81.3424,19.2,"SEBRING REGIONAL, FL US",5
72640404865,45.92778,-89.73083000000001,496.8,"LAKELAND NOBLE LEE MEMORIAL FIELD AIRPORT, WI US",16
72203812897,26.15498,-81.77514000000001,2.0,"NAPLES MUNICIPAL AIRPORT, FL US",23
72086700293,48.39,-100.024,472.1,"RUGBY MUNICIPAL AIRPORT, ND US",12
72221999999,31.362669,-85.84938299999999,121.92,"SHELL AHP, AL US",9
74466000388,40.94782,-87.18264,212.1,"JASPER CO AIRPORT, IN US",11
71737099999,46.816666600000005,-74.1,430.0,"SAINT MICHEL DES SAINTS, CA",15
72734714841,45.5644,-84.79290999999999,215.3,"PELLSTON REGIONAL AIRPORT, MI US",31
72285700368,48.941,-97.90299999999999,290.2,"WALHALLA MUNICIPAL AIRPORT, ND US",12
72688624130,44.84301,-117.80986999999999,1025.0,"BAKER CITY AIRPORT, OR US",31
72547904937,40.72167,-95.02639,302.4,"CLARINDA SCHENCK FIELD AIRPORT, IA US",16
72662794037,45.604294,-103.546996,922.0,"BUFFALO ASOS, SD US",23
99999923907,30.6222,-98.0846,414.8,"AUSTIN 33 NW, TX US",14
72409514792,40.27681,-74.81586999999999,57.9,"TRENTON MERCER AIRPORT, NJ US",32
74455094982,41.61334,-90.59484,227.5,"DAVENPORT MUNICIPAL AIRPORT, IA US",25
